ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,POB20,EDU28,EDU31,P15mas.con.primaria.incompleta,P15mas.con.secundaria.completa,P15mas.con.secundaria.incompleta,P15mas.con.primaria.completa,P18mas.con.post,VIV2,VIV5_R,VIV6.complemento,VIV6,VIV14,VIV15,VIV16,VIV17,VIV19,VIV26
3,Baja California Sur,8,Los Cabos,571,La Trinidad,6,2,1,4,0,0,1,0,3,0.88,1,2,3,0,1,2,3,0
5,Coahuila de Zaragoza,11,General Cepeda,76,La Trinidad,190,17,12,36,75,6,35,17,71,1.4,70,1,70,1,70,1,48,52
5,Coahuila de Zaragoza,30,Saltillo,240,La Trinidad,12,0,2,4,0,2,3,0,7,1,7,0,7,0,7,0,7,6
5,Coahuila de Zaragoza,35,Torreón,199,La Trinidad,208,25,21,57,38,14,50,22,83,1.25,81,1,77,4,73,10,49,57
7,Chiapas,4,Altamirano,387,La Trinidad,36,15,10,8,1,1,16,0,12,3.04,10,2,11,1,0,12,12,1
7,Chiapas,14,El Bosque,61,La Trinidad,118,34,31,39,4,2,40,2,40,1.61,40,0,40,0,40,0,40,8
7,Chiapas,18,Coapilla,24,La Trinidad,112,23,23,20,21,0,31,13,45,1.24,45,0,45,0,41,3,40,27
7,Chiapas,21,Copainalá,162,La Trinidad,28,3,4,11,4,2,3,3,9,2.26,8,1,8,1,8,1,6,1
7,Chiapas,46,Jiquipilas,524,La Trinidad,6,0,0,5,1,0,0,0,3,1,1,2,1,2,0,3,0,0
7,Chiapas,51,Mapastepec,155,La Trinidad,9,0,0,3,2,3,0,1,3,1.43,3,0,3,0,0,3,3,2
7,Chiapas,59,Ocosingo,645,La Trinidad,235,69,37,96,34,25,35,8,83,2.15,66,17,77,6,67,16,67,7
7,Chiapas,52,Las Margaritas,195,La Trinidad (Anexo la Revancha),129,44,36,65,5,0,22,0,40,1.84,22,18,36,4,1,39,40,14
7,Chiapas,2,Acala,167,La Trinitaria,7,2,2,0,1,0,2,2,3,3,2,1,3,0,3,0,3,0
7,Chiapas,59,Ocosingo,2713,La Trinitaria,32,11,9,12,2,5,4,0,10,2.28,10,0,10,0,10,0,10,1
7,Chiapas,34,Frontera Comalapa,132,La Tuna (Parcelas el Portal),37,0,3,6,3,6,3,14,12,1.22,10,2,12,0,5,7,12,11
6,Colima,6,Ixtlahuacán,44,La Tunita,21,7,9,3,0,1,7,1,10,1.07,9,1,10,0,3,7,7,8
7,Chiapas,16,Catazajá,27,La Tuza (Maceo),319,54,35,124,48,18,50,35,119,1.16,115,4,112,7,88,26,100,78
7,Chiapas,69,Pijijiapan,86,La Unidad,9,1,1,5,1,0,2,0,4,0.83,4,0,4,0,0,4,3,2
4,Campeche,3,Carmen,3636,La Unión,10,0,1,5,2,1,0,1,3,1.89,3,0,3,0,0,3,3,3
4,Campeche,11,Candelaria,676,La Unión,17,4,4,1,7,4,1,0,5,1.85,5,0,5,0,0,5,2,3
7,Chiapas,40,Huixtla,116,La Unión,619,80,74,151,145,46,87,93,208,1.79,166,42,208,0,1,206,202,158
7,Chiapas,41,La Independencia,558,La Unión,152,28,21,45,25,13,43,3,46,1.75,24,22,46,0,43,3,44,10
7,Chiapas,57,Motozintla,130,La Unión,165,12,9,64,34,10,36,8,47,1.29,36,11,47,0,0,47,47,18
7,Chiapas,57,Motozintla,262,La Unión,86,15,6,29,19,3,25,4,23,1.89,12,11,23,0,10,13,22,6
7,Chiapas,59,Ocosingo,258,La Unión,206,68,42,90,23,21,24,5,59,1.91,57,2,58,1,57,2,55,3
4,Campeche,11,Candelaria,677,La Unión (Dos Arroyos),72,6,12,22,12,6,15,5,29,1.77,21,8,13,16,0,29,26,6
1,Aguascalientes,10,El Llano,124,La Unión (La Paz),126,5,4,34,35,1,30,17,44,1.21,43,1,43,1,43,1,44,29
7,Chiapas,66,Pantelhó,11,La Unión Carmen Reforma,42,15,13,11,0,3,12,2,11,3.86,8,3,10,1,10,1,9,2
7,Chiapas,59,Ocosingo,904,La Unión Uno,14,4,4,6,0,0,2,1,5,2.1,4,1,5,0,4,1,4,0
7,Chiapas,70,El Porvenir,66,La Unión Victoria,23,4,5,6,1,2,8,1,8,1.73,6,2,8,0,1,7,8,2
5,Coahuila de Zaragoza,23,Ocampo,124,La Unión y el Olán,94,9,8,32,6,2,42,2,31,1.32,28,2,27,2,24,6,22,4
7,Chiapas,3,Acapetahua,239,La Vainilla,161,70,62,69,2,2,21,2,5,3.67,4,0,3,1,2,2,1,2
7,Chiapas,20,La Concordia,1007,La Vainilla,11,0,1,5,0,0,4,1,3,1.38,3,0,3,0,1,2,2,2
7,Chiapas,51,Mapastepec,69,La Vainilla,167,28,36,43,33,7,28,17,52,1.68,50,1,50,1,0,51,42,39
7,Chiapas,40,Huixtla,154,La Valdiviana,11,1,1,3,2,1,0,2,4,0.94,4,0,4,0,0,4,4,4
5,Coahuila de Zaragoza,7,Cuatro Ciénegas,22,La Vega,121,5,1,38,16,7,45,8,52,0.99,48,4,50,2,52,0,52,48
5,Coahuila de Zaragoza,24,Parras,225,La Vega,57,9,7,20,5,4,17,2,23,1.78,13,9,22,1,23,0,8,15
7,Chiapas,15,Cacahoatán,139,La Vega del Caotán,21,5,6,8,2,1,4,0,8,1.42,6,2,8,0,0,8,8,4
7,Chiapas,32,Escuintla,73,La Veguita,101,34,30,39,10,9,12,0,34,2.42,23,11,32,2,12,22,30,5
2,Baja California,2,Mexicali,1569,La Veinticuatro (Colonia Silva),47,3,4,13,11,3,8,7,15,1.51,15,0,15,0,1,14,15,14
7,Chiapas,61,Ocozocoautla de Espinosa,322,La Venta,37,5,3,17,2,3,12,0,13,1.86,3,10,12,1,13,0,12,6
3,Baja California Sur,3,La Paz,920,La Ventana,165,2,3,23,38,21,31,46,63,1,60,2,61,1,61,1,56,60
5,Coahuila de Zaragoza,36,Viesca,44,La Ventana,1311,93,68,338,302,72,307,192,453,1.15,444,7,441,9,442,6,407,397
7,Chiapas,15,Cacahoatán,189,La Ventana,31,14,15,6,2,1,7,0,10,2.95,0,10,0,10,0,10,10,0
7,Chiapas,20,La Concordia,1066,La Ventana,7,4,4,2,1,0,0,0,4,1.89,0,4,0,4,0,4,0,0
7,Chiapas,23,Chamula,65,La Ventana,313,146,143,58,12,4,88,5,115,1.9,91,24,112,3,84,31,101,0
7,Chiapas,24,Chanal,21,La Ventana,64,24,16,20,5,6,16,1,21,2.53,12,9,16,4,0,21,17,0
7,Chiapas,38,Huixtán,112,La Ventana,65,36,38,6,3,2,16,0,25,1.64,11,14,24,1,3,22,24,0
7,Chiapas,59,Ocosingo,1068,La Ventana,42,12,11,11,2,5,13,0,12,2.8,8,4,10,2,0,12,10,3
7,Chiapas,39,Huitiupán,91,La Ventana (San Julian),173,74,68,37,6,1,60,1,57,2.95,27,29,54,3,17,40,42,2
7,Chiapas,23,Chamula,165,La Ventana 1,115,67,68,21,2,1,22,1,43,2.1,26,17,39,4,17,26,36,0
5,Coahuila de Zaragoza,30,Saltillo,247,La Ventura,253,36,29,50,61,13,62,33,92,1.06,87,3,87,4,86,5,83,75
5,Coahuila de Zaragoza,27,Ramos Arizpe,469,La Ventura (La Pila),8,0,0,0,2,0,3,2,3,1,3,0,3,0,1,2,3,3
7,Chiapas,57,Motozintla,315,La Verbena,111,18,13,33,8,6,28,19,31,1.53,29,2,31,0,26,5,31,21
1,Aguascalientes,9,Tepezalá,167,La Vía,6,1,1,3,2,0,0,0,3,2,2,1,1,2,2,1,0,0
1,Aguascalientes,1,Aguascalientes,476,La Victoria,16,0,0,3,2,0,0,10,5,0.73,5,0,5,0,5,0,5,5
1,Aguascalientes,9,Tepezalá,30,La Victoria,363,21,16,66,117,23,62,57,126,1.16,125,1,124,2,121,4,120,108
4,Campeche,3,Carmen,3376,La Victoria,6,0,0,1,2,0,3,0,3,2.25,2,1,2,1,0,3,2,0
4,Campeche,9,Escárcega,536,La Victoria,424,113,70,148,55,53,85,8,149,3.2,139,10,130,19,118,31,88,48
4,Campeche,10,Calakmul,265,La Victoria,102,24,14,25,18,11,34,0,37,2.08,35,2,34,3,0,36,33,12
5,Coahuila de Zaragoza,7,Cuatro Ciénegas,23,La Victoria,14,3,2,7,2,0,3,0,8,1.59,8,0,8,0,8,0,8,7
5,Coahuila de Zaragoza,33,San Pedro,115,La Victoria,372,10,20,58,95,36,80,78,127,1.08,123,1,124,0,121,3,115,113
7,Chiapas,16,Catazajá,266,La Victoria,20,11,11,3,2,1,3,0,6,1.33,0,6,6,0,2,4,3,5
7,Chiapas,17,Cintalapa,1105,La Victoria,11,6,4,4,1,0,0,2,5,1.3,1,4,0,5,0,5,1,0
7,Chiapas,31,Chilón,580,La Victoria,170,46,28,42,29,9,42,13,61,1.67,38,23,61,0,58,3,61,4
7,Chiapas,41,La Independencia,561,La Victoria,19,5,3,7,2,0,7,0,6,2.04,5,1,6,0,6,0,6,1
7,Chiapas,51,Mapastepec,162,La Victoria,244,52,38,82,44,27,40,9,82,1.66,76,6,79,2,77,5,76,46
7,Chiapas,54,Mazatán,42,La Victoria,420,70,58,113,92,42,51,49,161,1.72,143,18,154,7,22,138,146,115
7,Chiapas,57,Motozintla,133,La Victoria,58,8,23,11,5,4,8,7,23,1.32,22,0,22,0,0,22,22,7
7,Chiapas,59,Ocosingo,2985,La Victoria,66,21,20,7,7,8,14,6,21,2.02,20,1,21,0,20,1,20,6
7,Chiapas,61,Ocozocoautla de Espinosa,1680,La Victoria,26,7,7,10,1,0,8,0,12,2.88,0,12,0,12,1,11,9,0
7,Chiapas,64,Oxchuc,168,La Victoria,18,0,0,4,5,2,6,1,6,2.13,5,1,5,1,5,1,6,0
7,Chiapas,65,Palenque,156,La Victoria,16,3,1,4,3,2,1,3,4,1.91,2,2,3,1,1,3,2,2
7,Chiapas,66,Pantelhó,107,La Victoria,66,25,21,15,3,3,21,3,22,1.86,10,12,21,1,22,0,20,1
7,Chiapas,1,Acacoyagua,60,La Vieja Libertad,13,5,5,2,3,0,2,0,5,1.83,4,1,0,5,5,0,5,0
6,Colima,7,Manzanillo,96,La Viga,7,0,1,1,1,0,1,2,3,0.89,3,0,3,0,0,3,3,3
7,Chiapas,1,Acacoyagua,39,La Violeta,54,12,13,14,10,4,10,2,20,1.96,16,4,19,1,6,14,20,11
5,Coahuila de Zaragoza,27,Ramos Arizpe,115,La Virgen,9,1,1,3,1,1,3,0,3,1.43,2,1,0,3,1,2,3,0
4,Campeche,10,Calakmul,266,La Virgencita de la Candelaria,236,58,46,43,82,15,39,7,76,2.57,61,14,70,6,0,76,75,28
7,Chiapas,17,Cintalapa,257,La Virginia,10,2,2,0,1,0,3,4,3,1,3,0,3,0,3,0,3,3
7,Chiapas,59,Ocosingo,379,La Virginia,559,124,85,99,140,35,71,92,165,2.59,151,11,157,2,159,1,121,15
1,Aguascalientes,5,Jesús María,336,La Yerbabuena,6,0,0,6,0,0,0,0,3,3.5,2,1,3,0,0,3,3,2
6,Colima,3,Comala,36,La Yerbabuena,34,5,5,10,1,2,15,1,14,1.15,11,3,14,0,14,0,14,7
7,Chiapas,13,Bochil,33,La Yerbabuena,308,46,29,69,91,17,92,10,98,2.18,68,30,98,0,89,9,98,7
3,Baja California Sur,3,La Paz,1993,La Zacatosa,37,3,2,10,8,3,9,3,14,1.44,9,5,7,7,7,7,14,0
7,Chiapas,30,Chicomuselo,98,La Zacualpa,370,64,59,114,58,22,57,46,107,1.59,97,7,104,3,105,2,94,74
4,Campeche,11,Candelaria,694,La Zanja (La Palma),65,7,6,10,31,5,10,3,24,1.25,23,1,24,0,23,1,23,19
7,Chiapas,59,Ocosingo,494,La Zarca,204,47,48,52,26,9,63,5,66,1.67,64,2,63,2,0,66,64,3
7,Chiapas,59,Ocosingo,101,Lacandón,585,157,164,121,130,26,114,22,195,1.82,187,6,191,1,184,8,155,33
7,Chiapas,59,Ocosingo,595,Lacanjá Chansayab,242,97,96,37,14,15,65,14,95,1.41,89,6,92,3,93,2,91,53
7,Chiapas,59,Ocosingo,102,Lacanjá Tzeltal,550,133,106,141,106,36,110,43,153,2.06,130,22,148,3,150,2,143,55
7,Chiapas,31,Chilón,371,Lacantajal,21,12,14,3,0,1,3,0,7,3.14,0,7,0,7,0,7,0,0
7,Chiapas,31,Chilón,405,Lacantajal,40,27,28,9,1,0,0,2,14,1.89,1,13,1,11,7,7,0,0
2,Baja California,5,Playas de Rosarito,64,Ladrillera Pescador,418,28,33,59,117,41,95,62,150,1.32,133,13,144,1,133,13,143,136
1,Aguascalientes,6,Pabellón de Arteaga,283,Ladrilleras Unidas,18,4,3,9,4,1,1,0,5,2.21,4,1,5,0,5,0,4,3
7,Chiapas,2,Acala,102,Lagartero,18,11,11,2,3,0,2,0,4,3.2,3,1,4,0,4,0,3,3
4,Campeche,7,Palizada,320,Lagón Dulce,167,30,26,40,44,6,40,10,54,1.96,50,4,52,2,0,54,42,33
5,Coahuila de Zaragoza,33,San Pedro,9,Lagos de Moreno (Ampueros),93,6,13,24,20,6,21,9,39,0.88,38,1,37,2,37,2,38,31
7,Chiapas,62,Ostuacán,10,Laguna Abajo,53,14,18,9,4,4,17,1,17,1.65,12,5,16,1,1,16,12,6
7,Chiapas,1,Acacoyagua,47,Laguna Arenal,17,2,2,11,2,2,0,0,7,2.6,0,7,0,7,3,4,7,0
7,Chiapas,62,Ostuacán,11,Laguna Arriba,58,17,19,12,6,6,13,2,20,1.89,18,2,11,9,1,19,8,5
7,Chiapas,19,Comitán de Domínguez,69,Laguna Chamula,53,6,9,16,3,1,23,1,17,2.19,13,4,16,1,0,17,16,0
7,Chiapas,67,Pantepec,17,Laguna Chica,72,40,43,8,8,4,7,1,29,1.43,9,20,28,0,28,1,28,3
7,Chiapas,59,Ocosingo,729,Laguna Colorada,34,7,7,6,11,2,6,2,15,1.88,13,2,15,0,15,0,14,3
6,Colima,9,Tecomán,652,Laguna de Alcuzahue,20,4,1,9,2,2,5,1,6,3,3,3,6,0,0,6,3,3
7,Chiapas,47,Jitotol,192,Laguna de Pájaros Azules,25,5,5,10,3,1,2,3,11,1.24,7,4,8,3,1,10,6,2
5,Coahuila de Zaragoza,23,Ocampo,453,Laguna del Rey (Químicas del Rey),1678,19,28,125,472,111,199,660,630,0.92,627,3,630,0,602,28,624,607
7,Chiapas,52,Las Margaritas,539,Laguna el Carrizal,91,21,18,34,5,3,31,0,25,1.28,15,10,22,3,0,25,25,4
7,Chiapas,4,Altamirano,298,Laguna el Paraíso,14,6,4,6,0,2,2,0,4,2,4,0,4,0,0,4,4,1
7,Chiapas,65,Palenque,1256,Laguna Emiliano Zapata,77,22,22,19,19,1,10,6,28,1.79,25,3,28,0,27,1,28,12
7,Chiapas,19,Comitán de Domínguez,358,Laguna Florecilla,23,6,7,5,4,0,7,0,9,2,2,7,9,0,0,9,8,3
4,Campeche,9,Escárcega,963,Laguna Grande,420,82,75,119,93,48,62,17,151,2.19,138,13,137,14,140,11,118,83
7,Chiapas,23,Chamula,179,Laguna Grande,158,96,94,16,0,0,48,0,66,1.6,52,14,63,3,63,3,61,1
7,Chiapas,67,Pantepec,18,Laguna Grande,200,58,53,62,48,13,13,10,71,2.33,51,20,67,4,54,17,63,9
7,Chiapas,62,Ostuacán,68,Laguna la Campana,98,15,24,31,11,4,24,3,30,2.38,26,4,26,4,29,1,30,8
4,Campeche,11,Candelaria,294,Laguna la Perdida,147,25,29,43,28,17,27,2,53,2.28,40,12,46,6,47,5,41,22
7,Chiapas,19,Comitán de Domínguez,70,Laguna Larga,211,53,55,74,11,3,66,0,77,1.48,58,19,72,5,0,77,77,16
7,Chiapas,52,Las Margaritas,29,Laguna las Delicias (La Gloria),11,2,2,6,1,1,1,0,5,1.43,3,2,3,2,0,5,5,1
7,Chiapas,27,Chiapa de Corzo,350,Laguna Pato,18,1,1,4,4,3,2,4,5,1.38,5,0,4,1,1,4,5,4
7,Chiapas,23,Chamula,33,Laguna Petej,452,207,214,50,17,5,159,4,165,1.86,127,38,162,2,120,45,155,2
7,Chiapas,59,Ocosingo,410,Laguna Santa Elena,116,39,27,53,12,9,12,2,36,2.35,25,11,33,3,22,14,33,2
6,Colima,3,Comala,58,Laguna Seca,55,2,4,24,15,1,10,1,20,1.18,18,2,20,0,20,0,19,16
7,Chiapas,3,Acapetahua,21,Laguna Seca,65,24,21,13,9,6,5,10,24,1.78,14,10,22,2,0,24,18,18
7,Chiapas,19,Comitán de Domínguez,269,Laguna Seca,49,18,18,5,2,3,20,0,15,2.29,14,1,15,0,0,15,15,1
7,Chiapas,3,Acapetahua,512,Laguna Seca II,27,6,5,5,7,2,3,3,7,1.95,4,3,6,1,0,7,4,6
7,Chiapas,31,Chilón,440,Laguna Verde,38,21,22,12,0,0,3,1,16,2.78,1,15,13,3,16,0,0,0
7,Chiapas,1,Acacoyagua,91,Lagunas,56,3,1,28,0,0,26,1,15,2.91,2,13,0,15,14,1,15,0
7,Chiapas,34,Frontera Comalapa,30,Lagunetas,105,25,27,29,11,7,9,18,31,1.4,23,8,28,3,1,30,29,15
7,Chiapas,60,Ocotepec,50,Lagunilla del Carmen,27,10,11,6,4,2,2,2,9,2.39,7,2,9,0,9,0,9,0
1,Aguascalientes,10,El Llano,38,Lagunita de las Flores,9,0,1,3,4,0,0,1,4,1.06,4,0,4,0,4,0,4,3
1,Aguascalientes,10,El Llano,232,Lagunitas,35,2,1,10,11,0,10,3,14,1.79,14,0,14,0,12,2,6,4
6,Colima,3,Comala,19,Lagunitas,54,8,7,31,3,2,7,4,22,1.15,8,14,21,1,0,22,18,8
5,Coahuila de Zaragoza,16,Lamadrid,1,Lamadrid,1329,53,65,188,369,44,266,293,534,0.87,528,2,528,3,522,11,523,507
7,Chiapas,64,Oxchuc,89,Lamalté Eltik,54,17,13,13,11,4,13,0,16,2.54,14,2,3,13,0,16,13,0
7,Chiapas,31,Chilón,111,Lamaltzac,162,46,40,30,28,7,25,24,51,1.72,41,9,46,3,50,0,48,12
7,Chiapas,16,Catazajá,293,Landero Cárdenas,55,7,7,17,9,2,15,4,22,1.82,22,0,22,0,22,0,20,12
5,Coahuila de Zaragoza,27,Ramos Arizpe,47,Landeros,56,8,10,5,19,2,20,0,22,1.57,21,1,22,0,19,3,15,19
7,Chiapas,49,Larráinzar,1,Larráinzar,1357,305,280,249,211,86,247,251,460,2.01,365,91,445,6,391,68,452,58
5,Coahuila de Zaragoza,24,Parras,2,Las Abras,11,8,6,5,0,0,0,0,5,0.69,2,3,0,5,0,5,0,0
1,Aguascalientes,2,Asientos,2,Las Adjuntas,300,16,17,73,91,7,54,51,116,0.91,116,0,114,1,115,0,112,106
6,Colima,8,Minatitlán,4,Las Agujas,12,1,1,6,4,0,1,0,3,1.71,2,1,1,2,0,3,1,1
7,Chiapas,34,Frontera Comalapa,321,Las Almendras,10,6,5,3,0,0,1,1,4,2.83,1,3,2,2,2,2,2,0
4,Campeche,9,Escárcega,562,Las Amapolas,8,3,3,1,1,0,3,0,3,3.25,1,2,3,0,0,3,3,0
7,Chiapas,14,El Bosque,93,Las Amapolas,19,8,8,3,3,3,2,0,6,2.57,3,3,6,0,6,0,6,0
7,Chiapas,52,Las Margaritas,845,Las Amapolas,9,3,2,2,2,1,2,0,3,1.4,1,2,0,3,0,3,1,0
7,Chiapas,61,Ocozocoautla de Espinosa,1247,Las Amapolas,13,8,5,4,0,0,4,0,4,1.19,0,4,4,0,4,0,0,3
1,Aguascalientes,2,Asientos,103,Las Amapolas [Rancho],13,3,3,2,1,1,2,3,3,1.13,3,0,3,0,3,0,3,3
1,Aguascalientes,8,San José de Gracia,2,Las Amarillas,13,4,3,7,1,0,2,0,6,0.45,6,0,6,0,6,0,3,5
7,Chiapas,2,Acala,149,Las Américas,8,2,0,2,3,0,1,2,3,0.91,2,1,3,0,3,0,2,2
7,Chiapas,61,Ocozocoautla de Espinosa,949,Las Angustias,12,10,7,5,0,0,0,0,4,2.9,0,4,4,0,0,4,2,0
1,Aguascalientes,3,Calvillo,4,Las Ánimas,233,14,15,63,63,17,55,12,83,1.06,79,4,83,0,81,2,83,79
1,Aguascalientes,6,Pabellón de Arteaga,2,Las Ánimas,1142,54,80,266,305,77,290,95,387,1.3,378,8,372,14,362,23,372,318
3,Baja California Sur,3,La Paz,421,Las Ánimas,56,5,12,5,15,0,21,2,22,1.51,19,2,20,2,4,18,22,0
5,Coahuila de Zaragoza,24,Parras,6,Las Ánimas,45,8,10,13,3,3,15,1,17,1.09,14,3,16,1,1,16,11,6
3,Baja California Sur,8,Los Cabos,23,Las Ánimas Altas,182,5,6,27,45,19,49,29,63,1.43,62,0,62,1,61,2,56,60
3,Baja California Sur,8,Los Cabos,24,Las Ánimas Bajas,283,1,6,43,70,22,53,75,105,1.1,100,2,102,2,99,3,101,96
7,Chiapas,69,Pijijiapan,113,Las Anonas,52,2,4,16,8,3,10,9,20,1.28,16,4,20,0,0,20,20,19
1,Aguascalientes,7,Rincón de Romos,13,Las Antenas,13,3,2,5,5,0,1,0,6,0.85,4,2,2,4,0,6,3,1
7,Chiapas,9,Arriaga,8,Las Arenas,208,41,42,47,34,7,35,38,83,0.89,77,6,83,0,1,82,83,66
3,Baja California Sur,3,La Paz,2578,Las Artesanías,5,0,0,0,1,0,2,2,3,0.71,2,1,0,2,0,3,3,0
3,Baja California Sur,8,Los Cabos,31,Las Barracas,7,1,1,1,0,0,1,4,4,0.39,4,0,4,0,3,1,4,3
3,Baja California Sur,1,Comondú,49,Las Barrancas,300,8,7,51,67,22,88,55,115,0.97,109,6,113,2,107,8,107,104
5,Coahuila de Zaragoza,11,General Cepeda,134,Las Barrancas,13,3,3,6,2,0,2,0,5,1.31,5,0,5,0,0,5,3,4
3,Baja California Sur,3,La Paz,55,Las Bebelamas,10,2,2,0,3,0,4,1,4,1.5,3,1,4,0,2,2,3,1
4,Campeche,7,Palizada,238,Las Bodegas,123,15,13,32,28,13,16,18,43,1.55,35,8,40,3,0,43,39,28
1,Aguascalientes,2,Asientos,209,Las Bóvedas [Rancho],19,4,2,7,4,1,2,2,6,1.68,6,0,6,0,6,0,5,3
2,Baja California,1,Ensenada,352,Las Brisas,10,3,4,2,0,0,4,0,4,3.6,3,0,1,2,1,2,3,1
2,Baja California,1,Ensenada,2672,Las Brisas,621,206,176,240,43,36,112,13,274,2.48,155,118,271,2,199,74,271,15
7,Chiapas,1,Acacoyagua,131,Las Brisas,54,13,16,9,9,2,7,8,17,1.87,17,0,15,2,15,2,14,10
7,Chiapas,8,Angel Albino Corzo,156,Las Brisas,7,2,3,3,0,0,1,0,3,1.2,2,1,1,2,0,3,1,0
7,Chiapas,9,Arriaga,318,Las Brisas,12,4,3,5,0,0,3,1,7,1.36,3,4,7,0,4,3,4,3
7,Chiapas,12,Berriozábal,672,Las Brisas,7,0,0,1,3,0,1,2,1,0.8,1,0,1,0,0,1,1,1
7,Chiapas,20,La Concordia,726,Las Brisas,16,3,5,2,3,1,4,1,6,3.3,0,6,0,6,4,2,4,0
7,Chiapas,61,Ocozocoautla de Espinosa,1862,Las Brisas,15,0,0,7,3,1,1,3,7,1.58,6,1,6,1,0,7,7,4
7,Chiapas,68,Pichucalco,83,Las Brisas,30,10,5,7,5,1,3,7,9,1.43,9,0,9,0,9,0,9,6
7,Chiapas,69,Pijijiapan,3,Las Brisas,1123,246,189,347,200,86,134,120,415,1.4,366,49,409,6,280,134,392,320
7,Chiapas,40,Huixtla,130,Las Brisas del Huayate,113,26,24,26,34,7,19,2,43,2.03,28,15,43,0,2,41,33,21
4,Campeche,3,Carmen,2579,Las Brisas del Mar,47,3,3,4,11,3,11,13,18,1.29,16,2,18,0,6,12,18,14
2,Baja California,1,Ensenada,4903,Las Brisas Dos,22,1,0,12,3,2,1,4,10,1,8,0,4,4,0,8,8,4
1,Aguascalientes,1,Aguascalientes,892,Las Bugambilias,12,1,1,0,3,0,1,7,3,1.06,3,0,3,0,1,2,3,3
7,Chiapas,17,Cintalapa,453,Las Bugambilias,11,0,0,7,1,0,3,0,4,0.94,4,0,4,0,0,4,4,4
7,Chiapas,27,Chiapa de Corzo,379,Las Bugambilias,8,1,2,2,0,0,1,3,3,1,3,0,3,0,0,3,3,3
7,Chiapas,51,Mapastepec,320,Las Bugambilias,9,1,1,3,2,0,2,0,3,1.44,3,0,3,0,0,3,3,3
7,Chiapas,57,Motozintla,22,Las Cabañas,153,25,16,70,14,6,43,3,42,2.5,35,7,42,0,42,0,39,8
7,Chiapas,61,Ocozocoautla de Espinosa,1843,Las Cabañas,18,0,1,0,3,1,3,9,7,0.84,6,1,7,0,0,7,7,6
2,Baja California,2,Mexicali,1088,Las Cabañas (Colonia el Mayor),13,0,0,1,9,0,2,1,4,1.08,3,0,3,0,3,0,3,3
3,Baja California Sur,8,Los Cabos,55,Las Cabras,23,0,0,7,10,0,1,4,8,1,7,1,8,0,7,1,8,8
3,Baja California Sur,3,La Paz,76,Las Calabazas,19,2,2,2,1,0,12,1,8,1.23,7,1,2,6,0,8,6,1
1,Aguascalientes,7,Rincón de Romos,58,Las Camas,16,6,5,2,1,2,6,0,7,1.38,6,1,1,6,0,5,0,0
7,Chiapas,12,Berriozábal,17,Las Camelias,47,6,8,13,9,1,11,4,12,1.95,8,4,12,0,12,0,12,7
7,Chiapas,61,Ocozocoautla de Espinosa,567,Las Camelias,46,8,10,30,0,1,5,0,17,2.66,1,16,0,17,17,0,11,0
7,Chiapas,64,Oxchuc,129,Las Cañadas,65,13,10,18,15,2,15,2,21,1.96,10,10,19,1,0,21,21,0
7,Chiapas,52,Las Margaritas,16,Las Candelarias Bienes Comunales,120,90,90,20,0,0,10,0,44,2.53,42,2,34,10,0,44,44,0
7,Chiapas,61,Ocozocoautla de Espinosa,693,Las Canicas,9,6,6,3,0,0,0,0,3,2,2,1,0,3,0,3,3,0
7,Chiapas,44,Ixtapa,6,Las Cañitas,465,89,83,79,57,14,156,63,148,1.61,132,16,144,4,147,1,138,72
7,Chiapas,19,Comitán de Domínguez,427,Las Canoas,17,6,7,3,1,0,6,0,5,1.39,3,2,5,0,0,2,2,1
7,Chiapas,17,Cintalapa,546,Las Carmelitas,62,12,11,29,1,0,20,1,21,2.39,9,12,21,0,18,3,0,7
7,Chiapas,50,La Libertad,98,Las Carmelitas,5,2,2,0,0,0,2,1,3,0.78,3,0,3,0,3,0,3,2
7,Chiapas,69,Pijijiapan,970,Las Carmelitas,6,1,1,0,1,2,0,2,3,2,3,0,3,0,0,3,3,1
7,Chiapas,46,Jiquipilas,743,Las Carmelitas Matzam,21,4,5,5,0,0,11,0,8,2.61,3,5,6,2,8,0,3,0
7,Chiapas,2,Acala,187,Las Carolinas,14,3,3,4,1,2,2,1,4,2.5,4,0,3,1,0,4,2,3
7,Chiapas,54,Mazatán,71,Las Carolinas,92,34,29,43,3,2,15,0,33,3.77,31,2,32,1,1,31,25,9
7,Chiapas,61,Ocozocoautla de Espinosa,1648,Las Carolinas,9,2,2,3,2,0,1,0,3,1.78,3,0,3,0,0,3,0,0
5,Coahuila de Zaragoza,17,Matamoros,159,Las Carpas,6,3,3,0,1,0,2,0,3,1.83,2,1,3,0,0,3,2,3
2,Baja California,2,Mexicali,1640,Las Casetas (Colonia Hidalgo),8,1,1,2,2,1,1,1,3,1.09,3,0,3,0,3,0,3,3
3,Baja California Sur,8,Los Cabos,75,Las Casitas,7,1,0,2,0,0,1,4,3,0.58,3,0,3,0,1,2,3,3
7,Chiapas,17,Cintalapa,28,Las Casitas,23,3,3,11,2,1,6,0,6,1.38,6,0,6,0,5,1,0,3
2,Baja California,1,Ensenada,2374,Las Cebollas,13,4,2,2,1,2,5,1,4,3.67,4,0,4,0,3,1,4,1
