ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,P15YM_SE,P15PRI_IN,P15PRI_CO,P15SEC_IN,P15SEC_CO,P18YM_PB,PRO_OCUP_C,VPH_PISODT,VPH_PISOTI
19,Nuevo León,038,Montemorelos,0434,El Ancón,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0442,El Gavilán,7,5,4,1,8,8,1.28,13,1
19,Nuevo León,038,Montemorelos,0450,La Curva (Hacienda los Librados),0,6,7,1,8,0,1.84,9,0
19,Nuevo León,038,Montemorelos,0452,San Miguel,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0464,El Cerrito,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0469,La Purísima,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0470,El Fortín (El Fresno),*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0488,Los Encinos,3,10,4,0,2,0,1.13,7,3
19,Nuevo León,038,Montemorelos,0492,Ex-Hacienda Pito Real,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0493,La Anacua (Charco de la Anacua),*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0495,Azafrán,0,7,8,0,6,1,1.32,8,0
19,Nuevo León,038,Montemorelos,0496,Las Misiones,0,2,2,0,3,0,1.63,3,0
19,Nuevo León,038,Montemorelos,0497,Las Caleras (Almacenes),4,24,10,4,16,7,1.38,20,5
19,Nuevo León,038,Montemorelos,0499,Canoas,0,8,8,1,5,1,0.85,10,0
19,Nuevo León,038,Montemorelos,0500,Canoas,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0502,Santa Isabel,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0506,El Edén (El Tronconal),*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0507,Los Reyes,0,1,4,1,2,1,1.56,4,0
19,Nuevo León,038,Montemorelos,0508,La Escuadra,2,2,5,1,4,0,2.20,5,0
19,Nuevo León,038,Montemorelos,0509,La Esperanza,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0510,La Espía de Abajo,0,3,11,1,4,1,1.75,7,0
19,Nuevo León,038,Montemorelos,0512,Gachupines (Santa María),*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0514,Entrada a la Palma (Cuesta Garrapatas),*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0515,El Gavilán,2,15,9,4,4,3,2.61,14,0
19,Nuevo León,038,Montemorelos,0516,Guadalupe,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0517,La Hacienda,1,3,8,0,0,0,1.29,5,0
19,Nuevo León,038,Montemorelos,0519,Puente Garrapatas,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0520,Juan González (Cieneguilla),1,3,2,0,6,0,1.50,3,1
19,Nuevo León,038,Montemorelos,0521,Laborcitas,1,7,2,5,2,0,2.23,6,1
19,Nuevo León,038,Montemorelos,0524,Las Cañas,1,8,9,1,7,0,0.80,14,0
19,Nuevo León,038,Montemorelos,0525,La Mesa (San Ángel),0,2,0,0,0,3,0.56,3,0
19,Nuevo León,038,Montemorelos,0528,La Morita,1,7,1,0,1,0,0.80,6,0
19,Nuevo León,038,Montemorelos,0529,El Naranjo,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0530,María Guadalupe,1,8,1,1,3,0,2.45,4,1
19,Nuevo León,038,Montemorelos,0531,La Parrita,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0536,Pito Real,0,3,1,0,1,0,0.88,3,0
19,Nuevo León,038,Montemorelos,0538,La Presa,1,7,5,1,3,1,1.35,8,0
19,Nuevo León,038,Montemorelos,0539,San Francisco (Coronel Herrera),*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0540,Puerta de la Boca,1,5,1,0,1,0,0.67,3,1
19,Nuevo León,038,Montemorelos,0541,La Reforma (Campestre el Fraile),1,5,7,0,1,0,1.13,5,2
19,Nuevo León,038,Montemorelos,0542,El Rincón de Leal,3,2,1,1,1,0,1.43,1,2
19,Nuevo León,038,Montemorelos,0545,La Garita (El Salitre),1,9,6,1,1,3,0.65,11,0
19,Nuevo León,038,Montemorelos,0546,El Saltillero Uno,2,9,4,0,1,0,1.79,6,0
19,Nuevo León,038,Montemorelos,0549,Retama Dos,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0550,San Gerardo,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0553,Los Azahares,5,19,14,5,22,8,1.02,33,2
19,Nuevo León,038,Montemorelos,0557,Santa María,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0558,Espinoza,1,1,1,1,6,4,1.89,5,0
19,Nuevo León,038,Montemorelos,0559,Septiembre,1,2,8,3,5,0,1.52,9,0
19,Nuevo León,038,Montemorelos,0562,Tierras Coloradas,2,11,13,0,8,4,1.16,17,0
19,Nuevo León,038,Montemorelos,0563,Tres Sabinos,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0564,Los Vaqueros (La Cuesta),*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0565,Loma Prieta,3,24,33,8,32,48,0.82,62,1
19,Nuevo León,038,Montemorelos,0566,San Pedro de la Rosa,2,2,5,0,1,0,0.91,3,1
19,Nuevo León,038,Montemorelos,0567,San Jorge,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0568,El Venadito,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0570,Nuprim,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0571,San Juan de Ocampo,1,2,2,1,2,1,0.83,4,1
19,Nuevo León,038,Montemorelos,0572,Arroyo el Cochino,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0573,Las Hormigas,0,1,2,1,1,3,0.71,4,0
19,Nuevo León,038,Montemorelos,0574,El Canelo,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0576,Crianza la Barranca,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0577,Palos Blancos,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0579,El Gran Chaparral,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0580,Los Finitos,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0581,La Trinidad,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0584,Buena Vista,2,4,7,2,2,3,1.37,7,0
19,Nuevo León,038,Montemorelos,0587,La Pitaya,2,2,1,0,0,0,0.75,2,1
19,Nuevo León,038,Montemorelos,0588,El Puente San Juan,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0589,Santa Mónica,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0591,El Carmen,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0592,Ignacio Ramírez,1,25,18,5,41,17,1.15,40,0
19,Nuevo León,038,Montemorelos,0595,Hacienda la Idulia,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0596,El Becerro,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0597,Campestre Vista Bella,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0598,Don Gama (Enedelia),*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0599,Pilón Viejo,0,5,1,0,5,4,1.39,6,0
19,Nuevo León,038,Montemorelos,0601,Santa Rosa,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0602,El Siete,0,0,5,1,2,1,1.44,3,0
19,Nuevo León,038,Montemorelos,0604,Canoas,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0605,La Curva (Los Tamez),*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0608,El Nogalito,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0609,El Dengue,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0610,La Unión,0,3,2,1,3,0,1.27,3,1
19,Nuevo León,038,Montemorelos,0611,San Juan de Ocampo (El Laberinto),1,6,0,1,0,1,1.25,4,0
19,Nuevo León,038,Montemorelos,0612,La Soledad,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0618,Puerto la Cantera,4,3,11,2,6,4,1.83,8,0
19,Nuevo León,038,Montemorelos,0621,Mexiquito (Menchaca),3,2,3,1,2,3,0.80,5,0
19,Nuevo León,038,Montemorelos,0622,El Ranchito (El Palomar),1,5,4,1,1,0,1.56,4,0
19,Nuevo León,038,Montemorelos,0624,Las Latitas,4,6,18,2,16,24,1.03,27,0
19,Nuevo León,038,Montemorelos,0628,Cañada del Huizache,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0631,La Carreta,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0634,Los Sabinos,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0635,Hacienda las Margaritas,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0636,Lienzo Charro,1,4,5,4,3,2,1.45,8,0
19,Nuevo León,038,Montemorelos,0637,El Guayacán,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0638,Las Coloradas,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0639,Los Ángeles,5,9,8,0,1,0,1.53,3,2
19,Nuevo León,038,Montemorelos,0642,Esther Fidalgo,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0644,El Saucito,1,11,17,7,12,4,1.44,16,1
19,Nuevo León,038,Montemorelos,0645,Campestre las Huertas,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0646,Garrapatas (Planta Garrapatas),*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0649,La Garita,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0653,Cuernavaca,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0655,Santa Cruz,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0657,Las Parcelas,1,1,1,0,3,2,0.92,4,0
19,Nuevo León,038,Montemorelos,0660,Hacienda de Cañas,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0662,La Querencia,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0663,El Charco,1,0,1,0,1,1,1.67,1,1
19,Nuevo León,038,Montemorelos,0667,Potrerillo,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0671,El Consuelo (Echavarría),0,3,13,0,17,6,1.38,14,0
19,Nuevo León,038,Montemorelos,0674,El Blanquillo Viejo,4,16,8,6,14,2,1.29,20,2
19,Nuevo León,038,Montemorelos,0677,Las Delicias,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0684,La Galera,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0685,María Amalia (Gallinero),*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0687,El Papalote (San José),*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0690,Rancho Montesano,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0691,Don Manuel (Armando Cruz Almaguer),*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0692,El Laurel,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0694,El Sauz,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0695,El Sauz [Granja],6,10,6,1,5,0,1.52,13,0
19,Nuevo León,038,Montemorelos,0697,El Álamo,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0700,El Galeme,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0702,El Fraile [Avícola],1,30,27,3,21,1,1.64,32,1
19,Nuevo León,038,Montemorelos,0704,El Charco,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0705,El Charco [Granja],0,2,5,0,0,0,10,1,0
19,Nuevo León,038,Montemorelos,0706,Palo Amarillo,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0707,Chapotitos,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0708,Santa Elena (San Juan),*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0711,El Vergel,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0716,Santa Teresa,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0720,El Ebanal (Pito Real),*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0726,Santa Julia (El Refugio),*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0729,El Molino,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0730,Don Rodolfo,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0738,La Oveja,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0739,Los Álamos,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0741,Los Arizpe,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0743,Jessilu (Los Jarruelos),*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0744,Alto de los Ebanitos,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0747,La Barreta,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0748,La Palma,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0749,Maricela,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0750,Leal [Avícola],1,4,0,0,0,0,1.14,3,0
19,Nuevo León,038,Montemorelos,0752,Hacienda Paso Lozano (La Reforma),1,4,3,0,5,1,1.05,5,1
19,Nuevo León,038,Montemorelos,0756,El Ebanito,0,0,2,0,3,1,1.14,2,1
19,Nuevo León,038,Montemorelos,0758,Huerta el Vergel,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0759,La Trinidad,3,35,21,7,6,3,1.17,31,4
19,Nuevo León,038,Montemorelos,0766,Gil de Leyva (Camino a las Puentes),0,1,2,0,0,5,1,4,0
19,Nuevo León,038,Montemorelos,0767,Montemorelos (Huerta el Carmen),*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0768,Las Laborcitas (RS),*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0770,Parada la Esmeralda,0,1,4,0,0,1,1.20,2,1
19,Nuevo León,038,Montemorelos,0772,El Ebanal Dos,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0773,El Cañón,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0774,Canoas (Los Reyes),*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0777,El Cometa,0,5,1,0,0,0,0.67,2,1
19,Nuevo León,038,Montemorelos,0778,Portal del Valle,0,0,3,0,3,0,1.29,2,1
19,Nuevo León,038,Montemorelos,0779,El Mentidero,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0780,El Milagro,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0781,Coyonoxtle,1,1,5,1,4,1,1.57,5,0
19,Nuevo León,038,Montemorelos,0784,Rincón de los Toros (San Pepito),1,6,6,2,8,2,1.28,9,0
19,Nuevo León,038,Montemorelos,0786,Entrada a las Cañas,2,4,2,2,1,1,0.86,5,0
19,Nuevo León,038,Montemorelos,0794,Charco la Anacua,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0795,Charco la Anacua,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0796,La Peñita,3,7,9,0,3,0,1.65,8,1
19,Nuevo León,038,Montemorelos,0801,Los Ayala,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0803,Pablo Alvarado Guerra (Camino del Agua),*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0805,Buenos Aires,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0808,Gamo,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0810,El Bosque,5,8,13,5,16,28,1.09,25,2
19,Nuevo León,038,Montemorelos,0811,El Charco,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0812,Charco la Mesa,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0813,Los Encinos,0,0,7,0,1,1,2.20,2,0
19,Nuevo León,038,Montemorelos,0814,Espías de Arriba,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0818,El Ébano,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0820,Los Pinos,0,4,2,1,0,0,1.11,3,0
19,Nuevo León,038,Montemorelos,0821,Los Polvorines,0,2,2,1,3,1,1.43,3,0
19,Nuevo León,038,Montemorelos,0822,Tauro (La Retama),*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0823,Los Sauces,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0827,El Ranchito [Avícola],0,0,7,1,4,1,1.75,5,0
19,Nuevo León,038,Montemorelos,0829,Entrada a Chihuahua,2,1,1,0,6,3,1.20,3,1
19,Nuevo León,038,Montemorelos,0830,Tanguma [Avícola],*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0833,La Luz,0,0,0,0,0,6,0.75,3,0
19,Nuevo León,038,Montemorelos,0834,Los Juanes (Doctor Albino Contreras),*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0835,La Peñita,1,6,14,2,9,0,1.46,11,0
19,Nuevo León,038,Montemorelos,0836,El Colmillo,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0838,El Sabinal,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0839,Las Arboledas,3,17,12,2,6,7,1.22,19,3
19,Nuevo León,038,Montemorelos,0842,Ampliación los Laureles,7,4,5,0,1,2,1.55,7,0
19,Nuevo León,038,Montemorelos,0844,Lomas de San Francisco,0,1,5,0,0,0,2.20,3,0
19,Nuevo León,038,Montemorelos,0845,María Eugenia,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0848,El Piojo,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0855,El Ébano,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0858,La Lechuza,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0859,Pico de Gallo,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0862,El Cielo,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0863,Hacienda los Tamez,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0864,Ninguno,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0867,Hacienda Pueblo Viejo,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0869,El Dollar,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0871,Mil Encinos,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0876,Bronco,0,0,1,0,3,2,1.67,2,1
19,Nuevo León,038,Montemorelos,0878,Santa Rita,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0879,Sagrado Corazón,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0881,Placetas,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0882,Benito Juárez,2,8,6,1,10,1,1.05,9,1
19,Nuevo León,038,Montemorelos,0883,Hacienda la Fábrica,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0884,Padre Mier,2,12,17,4,36,46,0.95,45,2
19,Nuevo León,038,Montemorelos,0885,San Carlos,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0887,La Soledad (Las Norias),*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0888,Las Cabañas del Río,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0889,Los Olivos,1,2,9,2,3,0,2.18,9,0
19,Nuevo León,038,Montemorelos,0890,Valle del Sol,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0891,El Rebozo,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0894,Monte Sur,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0895,Placetas,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0896,El Cuatralbo,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0897,Palos Blancos,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0900,San Juan,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0906,Los Tres Ases,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0907,Lo más Bonito,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0909,El Ranchito de René,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0910,La Cascada,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0911,Salitrillos,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0912,La Cruz,*,*,*,*,*,*,*,*,*
19,Nuevo León,038,Montemorelos,0913,El Pentágono,*,*,*,*,*,*,*,*,*
19,Nuevo León,039,Monterrey,0000,Total del Municipio,26045,64125,105368,36276,187147,379997,0.85,280536,5546
19,Nuevo León,039,Monterrey,9998,Localidades de una vivienda,2,8,5,1,2,2,*,5,2
19,Nuevo León,039,Monterrey,9999,Localidades de dos viviendas,0,0,1,1,0,5,*,2,0
19,Nuevo León,039,Monterrey,0001,Monterrey,26043,64117,105362,36274,187145,379990,0.85,280529,5544
19,Nuevo León,039,Monterrey,0008,Minas del Diente,*,*,*,*,*,*,*,*,*
19,Nuevo León,039,Monterrey,0014,Las Palmas,*,*,*,*,*,*,*,*,*
19,Nuevo León,039,Monterrey,0036,El Arroyo,*,*,*,*,*,*,*,*,*
19,Nuevo León,039,Monterrey,0046,Cañadas del Sur,*,*,*,*,*,*,*,*,*
19,Nuevo León,039,Monterrey,0050,Ninguno,*,*,*,*,*,*,*,*,*
19,Nuevo León,039,Monterrey,0051,Sagrados Corazones de Jesús y de María,*,*,*,*,*,*,*,*,*
19,Nuevo León,039,Monterrey,0052,El Castaño,*,*,*,*,*,*,*,*,*
19,Nuevo León,039,Monterrey,0053,Los Nogales,*,*,*,*,*,*,*,*,*
19,Nuevo León,040,Parás,0000,Total del Municipio,43,160,180,29,170,158,0.91,312,5
19,Nuevo León,040,Parás,9998,Localidades de una vivienda,1,15,7,3,11,7,*,17,3
19,Nuevo León,040,Parás,9999,Localidades de dos viviendas,0,0,3,0,0,0,*,2,0
19,Nuevo León,040,Parás,0001,Parás,35,112,127,21,129,140,0.85,244,0
19,Nuevo León,040,Parás,0007,Los Cerritos,*,*,*,*,*,*,*,*,*
19,Nuevo León,040,Parás,0008,Cinco de Mayo,0,2,16,1,10,4,1.11,12,0
19,Nuevo León,040,Parás,0010,Charco Blanco,0,11,5,0,4,2,1.10,8,0
19,Nuevo León,040,Parás,0011,Los Duendes,*,*,*,*,*,*,*,*,*
19,Nuevo León,040,Parás,0012,Alfredo V. Bonfil (Soliceño),*,*,*,*,*,*,*,*,*
19,Nuevo León,040,Parás,0013,Emiliano Zapata,6,7,6,2,7,3,1.65,9,2
19,Nuevo León,040,Parás,0024,El Progreso (Tres Guerra),0,7,6,1,3,0,1.61,5,0
19,Nuevo León,040,Parás,0029,San Francisco,*,*,*,*,*,*,*,*,*
19,Nuevo León,040,Parás,0031,San Manuel,*,*,*,*,*,*,*,*,*
19,Nuevo León,040,Parás,0033,Santa María,*,*,*,*,*,*,*,*,*
19,Nuevo León,040,Parás,0035,El Tanque,1,6,10,1,6,2,0.81,15,0
19,Nuevo León,040,Parás,0046,El Conejo,*,*,*,*,*,*,*,*,*
19,Nuevo León,040,Parás,0070,Los Cabrera,*,*,*,*,*,*,*,*,*
19,Nuevo León,040,Parás,0085,Gorgonio Martínez,*,*,*,*,*,*,*,*,*
19,Nuevo León,040,Parás,0091,Las Palmas,*,*,*,*,*,*,*,*,*
19,Nuevo León,040,Parás,0101,Palo Blanco,*,*,*,*,*,*,*,*,*
19,Nuevo León,040,Parás,0108,Samuel Guerra Ábrego,*,*,*,*,*,*,*,*,*
19,Nuevo León,040,Parás,0110,Ernesto Rodríguez (San Jerónimo),*,*,*,*,*,*,*,*,*
19,Nuevo León,040,Parás,0115,Santa María,*,*,*,*,*,*,*,*,*
19,Nuevo León,040,Parás,0145,La Nelly,*,*,*,*,*,*,*,*,*
19,Nuevo León,040,Parás,0148,Los Moros,*,*,*,*,*,*,*,*,*
19,Nuevo León,040,Parás,0166,Palos Blancos,*,*,*,*,*,*,*,*,*
19,Nuevo León,040,Parás,0178,El Cantarito,*,*,*,*,*,*,*,*,*
19,Nuevo León,040,Parás,0179,Celestino Ábrego,*,*,*,*,*,*,*,*,*
19,Nuevo León,040,Parás,0194,Porfirio Ábrego,*,*,*,*,*,*,*,*,*
19,Nuevo León,040,Parás,0204,El Duende,*,*,*,*,*,*,*,*,*
19,Nuevo León,041,Pesquería,0000,Total del Municipio,621,1627,2652,654,5352,2806,1.12,5437,216
19,Nuevo León,041,Pesquería,9998,Localidades de una vivienda,16,46,49,8,38,18,*,71,2
19,Nuevo León,041,Pesquería,9999,Localidades de dos viviendas,7,27,28,6,19,2,*,43,1
19,Nuevo León,041,Pesquería,0001,Pesquería,165,447,824,160,1342,759,1.09,1360,25
19,Nuevo León,041,Pesquería,0002,La Arena,16,45,53,5,72,26,1.26,73,8
19,Nuevo León,041,Pesquería,0007,Dulces Nombres,4,11,13,3,24,4,1.10,24,0
19,Nuevo León,041,Pesquería,0008,Dulces Nombres (La Lajita),30,63,91,28,126,64,1.13,152,6
19,Nuevo León,041,Pesquería,0010,La Esmeralda,*,*,*,*,*,*,*,*,*
19,Nuevo León,041,Pesquería,0026,Ladrillera (Entronque Pesquería),69,121,287,68,543,338,1.06,570,14
19,Nuevo León,041,Pesquería,0031,El Mezquite,*,*,*,*,*,*,*,*,*
19,Nuevo León,041,Pesquería,0033,Milpa,2,3,5,1,0,0,1.78,2,2
19,Nuevo León,041,Pesquería,0036,El Naranjo,*,*,*,*,*,*,*,*,*
19,Nuevo León,041,Pesquería,0040,La Providencia,28,60,52,15,115,24,1.12,95,13
19,Nuevo León,041,Pesquería,0042,Rancho Nuevo (Los Garza),*,*,*,*,*,*,*,*,*
19,Nuevo León,041,Pesquería,0043,El Veintidós,*,*,*,*,*,*,*,*,*
19,Nuevo León,041,Pesquería,0047,San José,*,*,*,*,*,*,*,*,*
19,Nuevo León,041,Pesquería,0048,San Juan,0,1,2,1,5,1,0.87,5,0
19,Nuevo León,041,Pesquería,0049,San Pantaleón,*,*,*,*,*,*,*,*,*
19,Nuevo León,041,Pesquería,0053,Santa María la Floreña,31,103,110,18,166,64,0.97,199,3
19,Nuevo León,041,Pesquería,0054,Santa María Pesquería,6,47,47,3,86,21,0.89,89,1
